article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
487785002,487785,Nevada woven dress,265,Dress,Garment Full body,1010001,All over pattern,52,Pink,2,Medium Dusty,4,Pink,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a patterned crêpe weave with a seam at the waist, concealed zip in the side and flared skirt with an asymmetric, lace-trimmed hem. Lined.",dress,dress/0487785002.jpg
487800001,487800,BRAX shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800001.jpg
487800002,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800002.jpg
487800003,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800003.jpg
487800004,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800004.jpg
487800005,487800,BRAX shorts,274,Shorts,Garment Lower body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800005.jpg
487800013,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800013.jpg
487800014,487800,BRAX shorts,274,Shorts,Garment Lower body,1010025,Slub,82,Turquoise,5,Bright,7,Turquoise,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800014.jpg
487800017,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800017.jpg
487800019,487800,BRAX shorts,274,Shorts,Garment Lower body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800019.jpg
487800026,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800026.jpg
487800027,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800027.jpg
487800028,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800028.jpg
487800029,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800029.jpg
487800032,487800,BRAX shorts,274,Shorts,Garment Lower body,1010025,Slub,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800032.jpg
487800035,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800035.jpg
487800037,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800037.jpg
487800042,487800,BRAX shorts,274,Shorts,Garment Lower body,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800042.jpg
487800048,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800048.jpg
487800049,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800049.jpg
487800050,487800,BRAX shorts,274,Shorts,Garment Lower body,1010016,Solid,50,Other Pink,5,Bright,4,Pink,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800050.jpg
487800051,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800051.jpg
487800052,487800,BRAX shorts,274,Shorts,Garment Lower body,1010017,Stripe,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800052.jpg
487800053,487800,BRAX shorts,274,Shorts,Garment Lower body,1010025,Slub,81,Light Turquoise,3,Light,7,Turquoise,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",shorts,shorts/0487800053.jpg
488064002,488064,Twiggy trow-on,245,Cardigan,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Long cardigan in a soft knit containing some wool with low dropped shoulders and long sleeves. Patch front pockets, slits in the sides and ribbing at the cuffs and hem.",jacket,jacket/0488064002.jpg
488068001,488068,Baloo Throw-on,245,Cardigan,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,Long cardigan in a soft knit containing some alpaca wool with patch pockets and ribbing around the neckline cuffs and hem. No buttons.,jacket,jacket/0488068001.jpg
488311001,488311,Milly,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Dress in a crêpe weave with a V-neck, narrow adjustable shoulder straps and concealed zip at the back. Asymmetric hem with flounces. Unlined.",dress,dress/0488311001.jpg
488369002,488369,Donna lace dress,265,Dress,Garment Full body,1010021,Lace,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Fitted lace dress with short sleeves, a mesh yoke and an opening with a button at the back of the neck. Lined.",dress,dress/0488369002.jpg
488544001,488544,Windy Jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Lightly padded parka in rustle-weave fabric with a sheen. Small stand-up collar, unlined hood, and a zip and wind flap with concealed press-studs down the front. Flap chest pockets and large patch pockets with a flap at the front. Elasticated cuffs with a tab and button, and a drawstring hem. Slightly longer at the back. Unlined.",jacket,jacket/0488544001.jpg
488546001,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546001.jpg
488546003,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546003.jpg
488546006,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546006.jpg
488546008,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546008.jpg
488546012,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546012.jpg
488546013,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546013.jpg
488546014,488546,Sienna biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket with quilted shoulders, a tab with a press-stud at the neck and a diagonal zip down the front. Zipped side pockets, a small decorative flap front pocket and long sleeves with sturdy ribbed jersey undersides and a zip at the cuffs. Lined.",jacket,jacket/0488546014.jpg
488555002,488555,Michelin Puff Jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Padded jacket in a coated weave with a padded drawstring hood and small stand-up collar.  Zip down the front, side pockets and ribbing at the cuffs and hem. Lining in a contrasting colour.",jacket,jacket/0488555002.jpg
488561003,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,73,Dark Blue,2,Medium Dusty,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561003.jpg
488561007,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561007.jpg
488561014,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,53,Dark Pink,7,Medium,4,Pink,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561014.jpg
488561015,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,73,Dark Blue,4,Dark,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561015.jpg
488561017,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,91,Light Green,3,Light,19,Green,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561017.jpg
488561021,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,9,Black,4,Dark,5,Black,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561021.jpg
488561022,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,21,Light Yellow,7,Medium,8,Yellow,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561022.jpg
488561023,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,14,Dark Beige,4,Dark,11,Beige,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561023.jpg
488561026,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,83,Dark Turquoise,2,Medium Dusty,7,Turquoise,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561026.jpg
488561027,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,51,Light Pink,3,Light,4,Pink,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561027.jpg
488561032,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,73,Dark Blue,4,Dark,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561032.jpg
488561035,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,82,Turquoise,2,Medium Dusty,7,Turquoise,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561035.jpg
488561036,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,19,Greenish Khaki,4,Dark,20,Khaki green,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561036.jpg
488561037,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,10,White,3,Light,9,White,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561037.jpg
488561038,488561,Teddy jogger.,274,Shorts,Garment Lower body,1010024,Chambray,33,Dark Orange,2,Medium Dusty,13,Brown,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"Knee-length shorts in soft washed cotton with an elasticated drawstring waist, fake fly, side pockets and welt back pockets with a button.",shorts,shorts/0488561038.jpg
488697002,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697002.jpg
488697004,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697004.jpg
488697006,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697006.jpg
488697007,488697,Nohar.,94,Sneakers,Shoes,1010016,Solid,43,Dark Red,7,Medium,18,Red,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697007.jpg
488697013,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697013.jpg
488697015,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697015.jpg
488697023,488697,Nohar Sneaker,94,Sneakers,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697023.jpg
488697024,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697024.jpg
488697025,488697,Nohar Sneaker,94,Sneakers,Shoes,1010017,Stripe,11,Off White,1,Dusty Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697025.jpg
488697026,488697,Nohar Sneaker,94,Sneakers,Shoes,1010025,Slub,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697026.jpg
488697028,488697,Nohar Sneaker,94,Sneakers,Shoes,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697028.jpg
488697029,488697,Nohar Sneaker,94,Sneakers,Shoes,1010028,Mesh,10,White,3,Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697029.jpg
488697030,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697030.jpg
488697031,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697031.jpg
488697038,488697,Nohar Sneaker,94,Sneakers,Shoes,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,shoe,shoe/0488697038.jpg
489217001,489217,Carolina Boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0489217001.jpg
489217003,489217,Carolina Boot,87,Boots,Shoes,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0489217003.jpg
489217005,489217,Carolina Boot,87,Boots,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0489217005.jpg
489217006,489217,Carolina Boot,87,Boots,Shoes,1010016,Solid,43,Dark Red,4,Dark,18,Red,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0489217006.jpg
489217007,489217,Carolina Boot,87,Boots,Shoes,1010016,Solid,6,Light Grey,1,Dusty Light,2,Blue,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0489217007.jpg
489607003,489607,Hailey cross bag (1),66,Bag,Accessories,1010016,Solid,19,Greenish Khaki,4,Dark,1,Mole,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small bag in regenerated leather with a narrow metal chain shoulder strap, a decorative metal ring on the flap and two inner compartments. Lined. Size 4x13x21 cm.",bag,bag/0489607003.jpg
489607004,489607,Hailey cross bag (1),66,Bag,Accessories,1010016,Solid,32,Orange,2,Medium Dusty,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small bag in regenerated leather with a narrow metal chain shoulder strap, a decorative metal ring on the flap and two inner compartments. Lined. Size 4x13x21 cm.",bag,bag/0489607004.jpg
490048004,490048,MINI ONE bomber,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Lightly padded satin bomber jacket with quilted sleeves, a small, ribbed stand-up collar and zip down the front. Jetted front pockets and ribbing at the cuffs and hem. Lined.",jacket,jacket/0490048004.jpg
490098001,490098,Barbarella Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,Short woven shorts with an elasticated drawstring waist and short slits in the sides.,shorts,shorts/0490098001.jpg
490113003,490113,Lola Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113003.jpg
490113004,490113,Lola Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113004.jpg
